Token,SentimentScore
nonfluctuating,0
nonflying,0
nonfocus,0
nonfocused,0
nonfood,0
nonfoods,0
nonfootwear,0
nonforfeitability,0
nonforfeitable,0
nonforfeiture,0
nonfreezing,0
nonfreight,0
nonfuel,0
nonfulfillment,0
nonfunctional,-1
nonfunded,0
nonfurniture,0
nongaming,0
nongas,0
nongenerally,0
nongenuineness,0
nongovernment,0
nongovernmental,0
nongranular,0
nongrocery,0
nongrowth,0
nonguaranteed,0
nonguarantor,0
nonguidance,0
nonhardware,0
nonhazardous,0
nonheadcount,0
nonhealth,0
nonhealthcare,0
nonhedge,0
nonhedged,0
nonhedging,0
nonhereditary,0
nonhistorical,0
nonholiday,0
nonhome,0
nonhomogeneous,0
nonhospital,0
nonhousing,0
nonhuman,0
nonhurricane,0
nonidentical,0
nonimpact,0
nonimpaired,0
nonincentive,0
noninclusive,0
nonincome,0
nonincreasing,0
nonincremental,0
nonindependent,0
nonindustrial,0
noninfant,0
noninfectious,0
noninferior,0
noninferiority,0
noninflammatory,0
noninflationary,0
noninflected,0
noninfringement,0
noninfringing,0
noninstitutional,0
noninsurance,0
noninsured,0
nonintegrated,0
nonintellectual,0
nonintellectuals,0
noninterchangeable,0
noninterest,0
noninterference,0
noninterferences,0
nonintervention,0
noninterventions,0
nonintoxicating,0
nonintrusive,0
noninvasive,0
noninvasively,0
noninvestment,0
nonirritating,0
nonissuance,0
nonissue,0
nonjudgmental,0
nonjudicial,0
nonjudicially,0
nonjurisdictional,0
nonlabor,0
nonlaser,0
nonlead,0
nonlease,0
nonleasing,0
nonlegal,0
nonlethal,0
nonleveraged,0
nonlicense,0
nonlicensed,0
nonlife,0
nonlinear,0
nonlinearity,0
nonliquid,0
nonlisted,0
nonliterary,0
nonliving,0
nonlivings,0
nonloan,0
nonloss,0
nonmachine,0
nonmagnetic,0
nonmaintenance,0
nonmajor,0
nonmalignant,0
nonmanaged,0
nonmanagement,0
nonmanaging,0
nonmanufacturer,0
nonmanufacturing,0
nonmarket,0
nonmarketable,0
nonmarketing,0
nonmaterial,0
nonmature,0
nonmaturity,0
nonmeasured,0
nonmedia,0
nonmedical,0
nonmember,0
nonmembers,0
nonmemory,0
nonmenthol,0
nonmerchandise,0
nonmerger,0
nonmetal,0
nonmetallic,0
nonmetals,0
nonmigratory,0
nonmilitant,0
nonmilitary,0
nonmobile,0
nonmonetary,0
nonmoney,0
nonmortgage,0
nonmovie,0
nonnarcotic,0
nonnarcotics,0
nonnative,0
nonnatives,0
nonnegotiable,0
nonnew,0
nonnuclear,0
nonnumerical,0
nonnursing,0
nonobjection,0
nonobjective,0
nonobligatory,0
nonobservable,0
nonobservance,0
nonobservances,0
nonobservant,0
nonoccupational,0
nonoccurrence,0
nonoccurrences,0
nonoffice,0
nonofficial,0
nonoilfield,0
nonongoing,0
nonoperated,0
nonoperating,0
nonoperational,0
nonoperative,0
nonoperator,0
nonorganic,0
nonoverlapping,0
nonowned,0
nonowner,0
nonpaid,0
nonpaper,0
nonparallel,0
nonparallels,0
nonpareil,0
nonpareils,0
nonparticipant,0
nonparticipants,0
nonparticipating,0
nonparticipation,0
nonpartisan,0
nonpartisans,0
nonpartner,0
nonpassenger,0
nonpay,0
nonpaying,0
nonpayment,-1
nonpayments,-1
nonpayroll,0
nonpeak,0
nonpension,0
nonperfection,0
nonperformance,-1
nonperformances,-1
nonperformer,0
nonperformers,0
nonperforming,-1
nonperforms,0
nonperishable,0
nonperishables,0
nonperson,0
nonpersonal,0
nonpersonnel,0
nonpersons,0
nonpetroleum,0
nonpharma,0
nonphysical,0
nonphysically,0
nonphysician,0
nonplus,0
nonplused,0
nonpluses,0
nonplusing,0
nonplussed,0
nonplusses,0
nonplussing,0
nonpoisonous,0
nonpolitical,0
nonpolluting,0
nonporous,0
nonportable,0
nonpower,0
nonpracticing,0
nonprecious,0
nonprejudicial,0
nonpremium,0
nonprescription,0
nonprevailing,0
nonprice,0
nonprime,0
nonprincipal,0
nonprint,0
nonprivate,0
nonproducing,-1
nonproduct,0
nonproduction,0
nonproductive,-1
nonproducts,0
nonprofessional,0
nonprofessionals,0
nonprofit,0
nonprofitable,0
nonprofits,0
nonprogram,0
nonprogramming,0
nonproject,0
nonproliferation,0
nonproliferations,0
nonpromoted,0
nonpromotional,0
nonproperty,0
nonproportional,0
nonproprietary,0
nonproved,0
nonprovisional,0
nonpublic,0
nonpunishable,0
nonpurpose,0
nonqualified,0
nonqualifying,0
nonquantifiable,0
nonracial,0
nonradioactive,0
nonrail,0
nonrandom,0
nonrandomized,0
nonrate,0
nonrated,0
nonraw,0
nonreactive,0
nonreal,0
nonrealized,0
nonreciprocal,0
nonreciprocals,0
nonreciprocating,0
nonrecognition,0
nonrecognitions,0
nonrecognized,0
nonrecourse,0
nonrecoverable,-1
nonrecovery,0
nonrecurrence,0
nonrecurrent,0
nonrecurring,0
nonredeemable,0
nonrefillable,0
nonrefining,0
nonrefractive,0
nonrefundable,0
nonregistered,0
nonregistrant,0
nonregulated,0
nonreimbursable,0
nonreimbursed,0
nonrelated,0
nonrelationship,0
nonreligious,0
nonrenew,0
nonrenewable,0
nonrenewal,-1
nonrenewals,0
nonrenewed,0
nonrenewing,0
nonrent,0
nonrental,0
nonreoccurring,0
nonrepeat,0
nonrepeatable,0
nonrepeating,0
nonreportable,0
nonrepresentational,0
nonrepresented,0
nonresident,0
nonresidential,0
nonresidents,0
nonresidual,0
nonresiduals,0
nonresistance,0
nonresistances,0
nonresistant,0
nonresponder,0
nonresponders,0
nonresponsibility,0
nonresponsive,0
nonrestricted,0
nonrestrictive,0
nonrestructuring,0
nonretail,0
nonretirement,0
nonreturnable,0
nonreturnables,0
nonreturning,0
nonrevenue,0
nonrhythmic,0
nonrigid,0
nonrisk,0
nonrolling,0
nonroom,0
nonroutine,0
nonroyalty,0
nonsalaried,0
nonsalary,0
nonsale,0
nonsales,0
nonscheduled,0
nonscientific,0
nonscoring,0
nonseasonal,0
nonsectarian,0
nonsecular,0
nonsecuritized,0
nonsegment,0
nonsegregated,0
nonselective,0
nonselling,0
nonsemiconductor,0
nonsense,0
nonsenses,0
nonsensical,0
nonsensically,0
nonsensitive,0
nonservice,0
nonseverable,0
nonsexist,0
nonsexual,0
nonsignificant,0
nonsilicon,0
nonsimultaneous,0
nonskid,0
nonslip,0
nonsmoker,0
nonsmokers,0
nonsmoking,0
nonsocial,0
nonsoftware,0
nonsolar,0
nonsolicitation,0
nonspeaking,0
nonspecialist,0
nonspecialists,0
nonspecializing,0
nonspecific,0
nonspecified,0
nonspiritual,0
nonspirituals,0
nonsponsored,0
nonsports,0
nonspouse,0
nonspread,0
nonstabilized,0
nonstaining,0
nonstandard,0
nonstarter,0
nonstarters,0
nonstatutory,0
nonsteel,0
nonstick,0
nonstock,0
nonstop,0
nonstore,0
nonstorm,0
nonstrategic,0
nonstriking,0
nonstructural,0
nonsubscriber,0
nonsubscribers,0
nonsubscription,0
nonsubsidiary,0
nonsubsidized,0
nonsubstantial,0
nonsubstantive,0
nonsuccessive,0
nonsufficient,0
nonsupervisory,0
nonsupport,0
nonsupporting,0
nonsupports,0
nonsurgical,0
nonsustainable,0
nonsustaining,0
nonsympathizer,0
nonsympathizers,0
nonsyndicated,0
nonsystem,0
nonsystemic,0
nonsystems,0
nontarget,0
nontarnishable,0
nontax,0
nontaxable,0
nontechnical,0
nontechnology,0
nontelecom,0
nontemporary,0
nontenured,0
nonterm,0
nonterminable,0
nontheatrical,0
nontherapeutic,0
nonthinking,0
nonthreatening,0
nonticket,0
nontimber,0
nontobacco,0
nontop,0
nontoxic,0
nontrade,0
nontraded,0
nontrading,0
nontraditional,0
nontransaction,0
nontransactional,0
nontransferability,0
nontransferable,0
nontransferring,0
nontransparent,0
nontransplant,0
nontransportation,0
nontrivial,0
nontropical,0
nontypical,0
nonuniform,0
nonunion,0
nonurban,0
nonurgent,0
nonuse,0
nonuser,0
nonusers,0
nonusurious,0
nonutilities,0
nonutility,0
nonvalue,0
nonvariable,0
nonvehicle,0
nonvenomous,0
nonverbal,0
nonvested,0
nonviable,0
nonvideo,0
nonviolence,0
nonviolences,0
nonviolent,0
nonviolently,0
nonvirulent,0
nonvocal,0
nonvocational,0
nonvoice,0
nonvolatile,0
nonvolume,0
nonvoter,0
nonvoters,0
nonvoting,0
nonwage,0
nonweather,0
nonwhite,0
nonwhites,0
nonwind,0
nonwinter,0
nonwireless,0
nonwithdrawable,0
nonworking,0
nonwoven,0
nonwovens,0
nonyielding,0
noodle,0
noodled,0
noodles,0
noodling,0
nook,0
nooks,0
noon,0
noonday,0
noondays,0
noons,0
noontide,0
noontides,0
noontime,0
noontimes,0
noose,0
nooses,0
nope,0
nor,0
norm,0
normal,0
normalcies,0
normalcy,0
normalities,0
normality,0
normalization,0
normalizations,0
normalize,0
normalized,0
normalizes,0
normalizing,0
normally,0
normals,0
normative,0
norms,0
north,0
northbound,0
northeast,0
northeaster,0
northeasterly,0
northeastern,0
northeasters,0
northeasts,0
northeastward,0
northeastwards,0
norther,0
northerlies,0
northerly,0
northern,0
northerner,0
northerners,0
northernmost,0
northers,0
norths,0
northward,0
northwards,0
northwest,0
northwester,0
northwesterly,0
northwestern,0
northwesters,0
northwests,0
northwestward,0
northwestwards,0
nos,0
nose,0
nosebleed,0
nosebleeds,0
nosecone,0
nosecones,0
nosed,0
nosedive,0
nosedived,0
nosedives,0
nosediving,0
nosedove,0
nosegay,0
nosegays,0
noses,0
nosey,0
nosh,0
noshed,0
nosher,0
noshers,0
noshes,0
noshing,0
nosier,0
nosiest,0
nosily,0
nosiness,0
nosinesses,0
nosing,0
nostalgia,0
nostalgias,0
nostalgic,0
nostalgically,0
nostril,0
nostrils,0
nostrum,0
nostrums,0
nosy,0
not,0
notabilities,0
notability,0
notable,0
notables,0
notably,0
notarial,0
notaries,0
notarization,0
notarizations,0
notarize,0
notarized,0
notarizes,0
notarizing,0
notary,0
notate,0
notated,0
notates,0
notating,0
notation,0
notational,0
notations,0
notch,0
notched,0
notches,0
notching,0
note,0
notebook,0
notebooks,0
noted,0
noteholder,0
noteholders,0
notepaper,0
notepapers,0
notes,0
noteworthier,0
noteworthiest,0
noteworthiness,0
noteworthinesses,0
noteworthy,0
nothing,0
nothingness,0
nothingnesses,0
nothings,0
notice,0
noticeable,0
noticeably,0
noticed,0
notices,0
noticing,0
notification,0
notifications,0
notified,0
notifier,0
notifiers,0
notifies,0
notify,0
notifying,0
noting,0
notion,0
notional,0
notionally,0
notions,0
notorieties,0
notoriety,0
notorious,0
notoriously,0
notwithstanding,0
nougat,0
nougats,0
nought,0
noughts,0
noun,0
nouns,0
nourish,0
nourished,0
nourishes,0
nourishing,0
nourishment,0
nourishments,0
nova,0
novae,0
novas,0
novation,0
novel,0
novelette,0
novelettes,0
novelist,0
novelists,0
novelization,0
novelizations,0
novelize,0
novelized,0
novelizes,0
novelizing,0
novella,0
novellas,0
novelle,0
novels,0
novelties,0
novelty,0
novena,0
novenae,0
novenas,0
novice,0
novices,0
novitiate,0
novitiates,0
novo,0
now,0
nowadays,0
noway,0
noways,0
nowhere,0
nowheres,0
nowise,0
nows,0
noxious,0
nozzle,0
nozzles,0
nth,0
nu,0
nuance,0
nuanced,0
nuances,0
nub,0
nubbier,0
nubbiest,0
nubbin,0
nubbins,0
nubby,0
nubile,0
nubs,0
nuclear,0
nucleate,0
nucleated,0
nucleates,0
nucleating,0
nucleation,0
nucleations,0
nuclei,0
nucleic,0
nucleoli,0
nucleolus,0
nucleon,0
nucleons,0
nucleoside,0
nucleotide,0
nucleotides,0
nucleus,0
nucleuses,0
nude,0
nuder,0
nudes,0
nudest,0
nudge,0
nudged,0
nudges,0
nudging,0
nudism,0
nudisms,0
nudist,0
nudists,0
nudities,0
nudity,0
nugatory,0
nugget,0
nuggets,0
nuisance,-1
nuisances,-1
nuke,0
nuked,0
nukes,0
nuking,0
null,0
nullification,-1
nullifications,-1
nullified,-1
nullifies,-1
nullify,-1
nullifying,-1
nullities,0
nullity,0
numb,0
numbed,0
number,0
numbered,0
numbering,0
numberless,0
numbers,0
numbest,0
numbing,0
numbly,0
numbness,0
numbnesses,0
numbs,0
numbskull,0
numbskulls,0
numerable,0
numeracies,0
numeracy,0
numeral,0
numerals,0
numerate,0
numerated,0
numerates,0
numerating,0
numeration,0
numerations,0
numerator,0
numerators,0
numeric,0
numerical,0
numerically,0
numerics,0
numerologies,0
numerologist,0
numerologists,0
numerology,0
numerous,0
numerously,0
numinous,0
numismatic,0
numismatics,0
numismatist,0
numismatists,0
numskull,0
numskulls,0
nun,0
nuncio,0
nuncios,0
nunneries,0
nunnery,0
nuns,0
nuptial,0
nuptials,0
nurse,0
nursed,0
nurseling,0
nurselings,0
nursemaid,0
nursemaids,0
nurser,0
nurseries,0
nursers,0
nursery,0
nurseryman,0
nurserymen,0
nurses,0
nursing,0
nursings,0
nursling,0
nurslings,0
nurture,0
nurtured,0
nurturer,0
nurturers,0
nurtures,0
nurturing,0
nus,0
nut,0
nutcracker,0
nutcrackers,0
nuthatch,0
nuthatches,0
nutmeat,0
nutmeats,0
nutmeg,0
nutmegs,0
nutpick,0
nutpicks,0
nutraceutical,0
nutraceuticals,0
nutria,0
nutrias,0
nutrient,0
nutrients,0
nutriment,0
nutriments,0
nutrition,0
nutritional,0
nutritionally,0
nutritionals,0
nutritionist,0
nutritionists,0
nutritions,0
nutritious,0
nutritiously,0
nutritiousness,0
nutritiousnesses,0
nutritive,0
nuts,0
nutshell,0
nutshells,0
nutted,0
nuttier,0
nuttiest,0
nuttiness,0
nuttinesses,0
nutting,0
nutty,0
nuzzle,0
nuzzled,0
nuzzler,0
nuzzlers,0
nuzzles,0
nuzzling,0
nylon,0
nylons,0
nymph,0
nymphet,0
nymphets,0
nymphomania,0
nymphomaniac,0
nymphomaniacs,0
nymphomanias,0
nymphs,0
nyse,0
oaf,0
oafish,0
oafishly,0
oafishness,0
oafishnesses,0
oafs,0
oak,0
oaken,0
oaks,0
oakum,0
oakums,0
oar,0
oared,0
oaring,0
oarlock,0
oarlocks,0
oars,0
oarsman,0
oarsmen,0
oarswoman,0
oarswomen,0
oases,0
oasis,0
oat,0
oatcake,0
oatcakes,0
oaten,0
oath,0
oaths,0
oatmeal,0
oatmeals,0
oats,0
obbligati,0
obbligato,0
obbligatos,0
obduracies,0
obduracy,0
obdurate,0
obdurately,0
obdurateness,0
obduratenesses,0
obedience,0
obediences,0
obedient,0
obediently,0
obeisance,0
obeisances,0
obeisant,0
obelisk,0
obelisks,0
obese,0
obesities,0
obesity,0
obey,0
obeyed,0
obeying,0
obeys,0
obfuscate,0
obfuscated,0
obfuscates,0
obfuscating,0
obfuscation,0
obfuscations,0
obi,0
obis,0
obit,0
obits,0
obituaries,0
obituary,0
object,0
objected,-1
objectified,0
objectifies,0
objectify,0
objectifying,0
objecting,-1
objection,-1
objectionable,-1
objectionably,-1
objections,-1
objective,0
objectively,0
objectiveness,0
objectivenesses,0
objectives,0
objectivities,0
objectivity,0
objector,0
objectors,0
objects,0
objurgate,0
objurgated,0
objurgates,0
objurgating,0
objurgation,0
objurgations,0
oblate,0
oblation,0
oblations,0
obligate,0
obligated,0
obligates,0
obligating,0
obligation,0
obligations,0
obligatorily,0
obligatory,0
oblige,0
obliged,0
obligee,0
obligees,0
obliges,0
obliging,0
obligingly,0
obligor,0
obligors,0
oblique,0
obliquely,0
obliqueness,0
obliquenesses,0
obliques,0
obliquities,0
obliquity,0
obliterate,0
obliterated,0
obliterates,0
obliterating,0
obliteration,0
obliterations,0
oblivion,0
oblivions,0
oblivious,0
obliviously,0
obliviousness,0
obliviousnesses,0
oblong,0
oblongs,0
obloquies,0
obloquy,0
obnoxious,0
obnoxiously,0
obnoxiousness,0
obnoxiousnesses,0
oboe,0
oboes,0
oboist,0
oboists,0
obscene,-1
obscenely,0
obscener,0
obscenest,0
obscenities,0
obscenity,-1
obscurantism,0
obscurantisms,0
obscurantist,0
obscurantists,0
obscure,0
obscured,0
obscurely,0
obscurer,0
obscures,0
obscurest,0
obscuring,0
obscurities,0
obscurity,0
obsequies,0
obsequious,0
obsequiously,0
obsequiousness,0
obsequiousnesses,0
obsequy,0
observability,0
observable,0
observably,0
observance,0
observances,0
observant,0
observantly,0
observation,0
observational,0
observations,0
observatories,0
observatory,0
observe,0
observed,0
observer,0
observers,0
observes,0
observing,0
obsess,0
obsessed,0
obsesses,0
obsessing,0
obsession,0
obsessional,0
obsessions,0
obsessive,0
obsessively,0
obsessiveness,0
obsessivenesses,0
obsessives,0
obsidian,0
obsidians,0
obsolesce,0
obsolesced,0
obsolescence,-1
obsolescences,0
obsolescent,0
obsolesces,0
obsolescing,0
obsolete,-1
obsoleted,0
obsoletes,0
obsoleting,0
obstacle,-1
obstacles,-1
obstetric,0
obstetrical,0
obstetrician,0
obstetricians,0
obstetrics,0
obstinacies,0
obstinacy,0
obstinate,0
obstinately,0
obstreperous,0
obstreperously,0
obstreperousness,0
obstreperousnesses,0
obstruct,-1
obstructed,-1
obstructing,-1
obstruction,-1
obstructionism,0
obstructionisms,0
obstructionist,0
obstructionists,0
obstructions,-1
obstructive,0
obstructively,0
obstructiveness,0
obstructivenesses,0
obstructs,0
obtain,0
obtainable,0
obtained,0
obtaining,0
obtainment,0
obtainments,0
obtains,0
obtrude,0
obtruded,0
obtrudes,0
obtruding,0
obtrusion,0
obtrusions,0
obtrusive,0
obtrusively,0
obtrusiveness,0
obtrusivenesses,0
obtuse,0
obtusely,0
obtuseness,0
obtusenesses,0
obtuser,0
obtusest,0
obverse,0
obverses,0
obviate,0
obviated,0
obviates,0
obviating,0
obviation,0
obviations,0
obvious,0
obviously,0
obviousness,0
obviousnesses,0
ocarina,0
ocarinas,0
occasion,0
occasional,0
occasionally,0
occasioned,0
occasioning,0
occasions,0
occidental,0
occidentals,0
occlude,0
occluded,0
occludes,0
occluding,0
occlusion,0
occlusions,0
occlusive,0
occult,0
occultism,0
occultisms,0
occultist,0
occultists,0
occults,0
occupancies,0
occupancy,0
occupant,0
occupants,0
occupation,0
occupational,0
occupationally,0
occupations,0
occupied,0
occupier,0
occupiers,0
occupies,0
occupy,0
occupying,0
occur,0
occurence,0
occuring,0
occurred,0
occurrence,0
occurrences,0
occurring,0
occurs,0
ocean,0
oceanfront,0
oceanfronts,0
oceangoing,0
oceanic,0
oceanographer,0
oceanographers,0
oceanographic,0
oceanographies,0
oceanography,0
oceanologies,0
oceanology,0
oceans,0
ocelot,0
ocelots,0
ocher,0
ochers,0
ochre,0
ochres,0
octagon,0
octagonal,0
octagons,0
octane,0
octanes,0
octave,0
octaves,0
octavo,0
octavos,0
octet,0
octets,0
octette,0
octettes,0
octogenarian,0
octogenarians,0
octopi,0
octopus,0
octopuses,0
ocular,0
oculars,0
oculist,0
oculists,0
odalisque,0
odalisques,0
odd,0
oddball,0
oddballs,0
odder,0
oddest,0
oddities,0
oddity,0
oddly,0
oddment,0
oddments,0
oddness,0
oddnesses,0
odds,0
ode,0
odes,0
odious,0
odiously,0
odiousness,0
odiousnesses,0
odium,0
odiums,0
odometer,0
odometers,0
odor,0
odored,0
odoriferous,0
odorless,0
odorous,0
odors,0
odour,0
odours,0
odyssey,0
odysseys,0
oedipal,0
oenologies,0
oenology,0
oenophile,0
oenophiles,0
oesophagi,0
oesophagus,0
oeuvre,0
oeuvres,0
of,0
off,0
offal,0
offals,0
offbalance,0
offbeat,0
offbeats,0
offed,0
offence,-1
offences,-1
offend,-1
offended,-1
offender,-1
offenders,-1
offending,-1
offends,-1
offense,0
offenses,0
offensive,0
offensively,0
offensiveness,0
offensivenesses,0
offensives,0
offer,0
offered,0
